id,cliente_id,producto_id,cantidad,fecha,importe,estado
9435,4436,36,1,2023-12-12,373.42,completado
9436,4437,37,2,2023-12-19,277.87,completado
9437,4438,38,3,2023-12-26,243.32,cancelado
9438,4439,39,4,2024-01-02,152.12,cancelado
9439,4440,40,5,2024-01-09,337.09,devuelto
9440,4441,41,1,2024-01-16,479.95,completado
9441,4442,42,2,2024-01-23,251.55,completado
9442,4443,43,3,2024-01-30,337.17,completado
9443,4444,44,4,2024-02-06,201.68,completado
9444,4445,45,5,2024-02-13,351.85,completado
9445,4446,46,1,2024-02-20,62.59,completado
9446,4447,47,2,2024-02-27,214.28,completado
9447,4448,48,3,2024-03-05,218.17,cancelado
9448,4449,49,4,2024-03-12,23.71,cancelado
9449,4450,50,5,2024-03-19,233.97,devuelto
9450,4451,51,1,2024-03-26,286.46,completado
9451,4452,52,2,2024-04-02,15.4,completado
9452,4453,53,3,2024-04-09,158.35,completado
9453,4454,54,4,2024-04-16,326.1,completado
9454,4455,55,5,2024-04-23,447.68,completado
9455,4456,56,1,2024-04-30,313.74,completado
9456,4457,57,2,2024-05-07,30.89,completado
9457,4458,58,3,2024-05-14,454.46,cancelado
9458,4459,59,4,2024-05-21,481.77,cancelado
9459,4460,60,5,2024-05-28,239.27,devuelto
9460,4461,61,1,2024-06-04,364.3,completado
9461,4462,62,2,2024-06-11,145.68,completado
9462,4463,63,3,2024-06-18,491.06,completado
9463,4464,64,4,2024-06-25,185.3,completado
9464,4465,65,5,2024-07-02,429.36,completado
9465,4466,66,1,2024-07-09,256.57,completado
9466,4467,67,2,2024-07-16,180.93,completado
9467,4468,68,3,2024-07-23,356.05,cancelado
9468,4469,69,4,2024-07-30,201.41,cancelado
9469,4470,70,5,2024-08-06,40.76,devuelto
9470,4471,71,1,2024-08-13,331.4,completado
9471,4472,72,2,2024-08-20,182.41,completado
9472,4473,73,3,2024-08-27,362.41,completado
9473,4474,74,4,2024-09-03,176.25,completado
9474,4475,75,5,2024-09-10,360.44,completado
9475,4476,76,1,2024-09-17,395.48,completado
9476,4477,77,2,2024-09-24,146.39,completado
9477,4478,78,3,2024-10-01,383.68,cancelado
9478,4479,79,4,2024-10-08,158.44,cancelado
9479,4480,80,5,2024-10-15,203.03,devuelto
9480,4481,81,1,2024-10-22,458.92,completado
9481,4482,82,2,2024-10-29,326.12,completado
9482,4483,83,3,2024-11-05,194.5,completado
9483,4484,84,4,2024-11-12,241.16,completado
9484,4485,85,5,2024-11-19,332.9,completado
9485,4486,86,1,2024-11-26,292.26,completado
9486,4487,87,2,2024-12-03,464.43,completado
9487,4488,88,3,2024-12-10,389.95,cancelado
9488,4489,89,4,2024-12-17,267.46,cancelado
9489,4490,90,5,2024-12-24,73.42,devuelto
9490,4491,91,1,2023-01-01,168.8,completado
9491,4492,92,2,2023-01-08,478.05,completado
9492,4493,93,3,2023-01-15,180.57,completado
9493,4494,94,4,2023-01-22,312.56,completado
9494,4495,95,5,2023-01-29,207.85,completado
9495,4496,96,1,2023-02-05,32.02,completado
9496,4497,97,2,2023-02-12,427.5,completado
9497,4498,98,3,2023-02-19,88.0,cancelado
9498,4499,99,4,2023-02-26,57.3,cancelado
9499,4500,100,5,2023-03-05,62.05,devuelto
9500,4501,101,1,2023-03-12,467.77,completado
9501,4502,102,2,2023-03-19,243.44,completado
9502,4503,103,3,2023-03-26,382.36,completado
9503,4504,104,4,2023-04-02,490.85,completado
9504,4505,105,5,2023-04-09,406.19,completado
9505,4506,106,1,2023-04-16,369.0,completado
9506,4507,107,2,2023-04-23,125.94,completado
9507,4508,108,3,2023-04-30,450.9,cancelado
9508,4509,109,4,2023-05-07,95.26,cancelado
9509,4510,110,5,2023-05-14,447.31,devuelto
9510,4511,111,1,2023-05-21,380.35,completado
9511,4512,112,2,2023-05-28,215.83,completado
9512,4513,113,3,2023-06-04,41.54,completado
9513,4514,114,4,2023-06-11,309.83,completado
9514,4515,115,5,2023-06-18,66.09,completado
9515,4516,116,1,2023-06-25,424.93,completado
9516,4517,117,2,2023-07-02,45.71,completado
9517,4518,118,3,2023-07-09,384.04,cancelado
9518,4519,119,4,2023-07-16,307.2,cancelado
9519,4520,120,5,2023-07-23,421.93,devuelto
9520,4521,121,1,2023-07-30,462.54,completado
9521,4522,122,2,2023-08-06,167.37,completado
9522,4523,123,3,2023-08-13,352.38,completado
9523,4524,124,4,2023-08-20,195.04,completado
9524,4525,125,5,2023-08-27,494.55,completado
9525,4526,126,1,2023-09-03,291.15,completado
9526,4527,127,2,2023-09-10,107.87,completado
9527,4528,128,3,2023-09-17,133.72,cancelado
9528,4529,129,4,2023-09-24,224.38,cancelado
9529,4530,130,5,2023-10-01,150.18,devuelto
9530,4531,131,1,2023-10-08,108.58,completado
9531,4532,132,2,2023-10-15,89.42,completado
9532,4533,133,3,2023-10-22,408.78,completado
9533,4534,134,4,2023-10-29,406.25,completado
9534,4535,135,5,2023-11-05,104.22,completado
9535,4536,136,1,2023-11-12,295.23,completado
9536,4537,137,2,2023-11-19,318.27,completado
9537,4538,138,3,2023-11-26,337.64,cancelado
9538,4539,139,4,2023-12-03,109.73,cancelado
9539,4540,140,5,2023-12-10,406.9,devuelto
9540,4541,141,1,2023-12-17,447.71,completado
9541,4542,142,2,2023-12-24,186.18,completado
9542,4543,143,3,2023-12-31,209.93,completado
9543,4544,144,4,2024-01-07,277.82,completado
9544,4545,145,5,2024-01-14,45.26,completado
9545,4546,146,1,2024-01-21,100.8,completado
9546,4547,147,2,2024-01-28,367.69,completado
9547,4548,148,3,2024-02-04,456.38,cancelado
9548,4549,149,4,2024-02-11,324.69,cancelado
9549,4550,150,5,2024-02-18,253.13,devuelto
9550,4551,151,1,2024-02-25,417.88,completado
9551,4552,152,2,2024-03-03,289.48,completado
9552,4553,153,3,2024-03-10,242.13,completado
9553,4554,154,4,2024-03-17,182.53,completado
9554,4555,155,5,2024-03-24,313.05,completado
9555,4556,156,1,2024-03-31,283.76,completado
9556,4557,157,2,2024-04-07,77.56,completado
9557,4558,158,3,2024-04-14,42.91,cancelado
9558,4559,159,4,2024-04-21,219.48,cancelado
9559,4560,160,5,2024-04-28,194.3,devuelto
9560,4561,161,1,2024-05-05,44.73,completado
9561,4562,162,2,2024-05-12,48.29,completado
9562,4563,163,3,2024-05-19,393.37,completado
9563,4564,164,4,2024-05-26,156.13,completado
9564,4565,165,5,2024-06-02,67.78,completado
9565,4566,166,1,2024-06-09,122.98,completado
9566,4567,167,2,2024-06-16,304.73,completado
9567,4568,168,3,2024-06-23,172.15,cancelado
9568,4569,169,4,2024-06-30,119.77,cancelado
9569,4570,170,5,2024-07-07,470.9,devuelto
9570,4571,171,1,2024-07-14,461.91,completado
9571,4572,172,2,2024-07-21,133.18,completado
9572,4573,173,3,2024-07-28,354.6,completado
9573,4574,174,4,2024-08-04,43.3,completado
9574,4575,175,5,2024-08-11,437.02,completado
9575,4576,176,1,2024-08-18,484.38,completado
9576,4577,177,2,2024-08-25,46.64,completado
9577,4578,178,3,2024-09-01,291.92,cancelado
9578,4579,179,4,2024-09-08,428.07,cancelado
9579,4580,180,5,2024-09-15,466.59,devuelto
9580,4581,181,1,2024-09-22,255.02,completado
9581,4582,182,2,2024-09-29,205.62,completado
9582,4583,183,3,2024-10-06,37.76,completado
9583,4584,184,4,2024-10-13,351.78,completado
9584,4585,185,5,2024-10-20,64.33,completado
9585,4586,186,1,2024-10-27,240.78,completado
9586,4587,187,2,2024-11-03,459.52,completado
9587,4588,188,3,2024-11-10,138.9,cancelado
9588,4589,189,4,2024-11-17,24.69,cancelado
9589,4590,190,5,2024-11-24,175.64,devuelto
9590,4591,191,1,2024-12-01,137.83,completado
9591,4592,192,2,2024-12-08,173.93,completado
9592,4593,193,3,2024-12-15,384.72,completado
9593,4594,194,4,2024-12-22,78.25,completado
9594,4595,195,5,2024-12-29,278.07,completado
9595,4596,196,1,2023-01-06,369.6,completado
9596,4597,197,2,2023-01-13,462.85,completado
9597,4598,198,3,2023-01-20,335.03,cancelado
9598,4599,199,4,2023-01-27,440.35,cancelado
9599,4600,200,5,2023-02-03,125.45,devuelto
9600,4601,1,1,2023-02-10,45.73,completado
9601,4602,2,2,2023-02-17,474.52,completado
9602,4603,3,3,2023-02-24,453.12,completado
9603,4604,4,4,2023-03-03,354.51,completado
9604,4605,5,5,2023-03-10,385.13,completado
9605,4606,6,1,2023-03-17,27.33,completado
9606,4607,7,2,2023-03-24,490.72,completado
9607,4608,8,3,2023-03-31,475.45,cancelado
9608,4609,9,4,2023-04-07,303.09,cancelado
9609,4610,10,5,2023-04-14,310.09,devuelto
9610,4611,11,1,2023-04-21,49.49,completado
9611,4612,12,2,2023-04-28,280.2,completado
9612,4613,13,3,2023-05-05,473.83,completado
9613,4614,14,4,2023-05-12,142.55,completado
9614,4615,15,5,2023-05-19,30.45,completado
9615,4616,16,1,2023-05-26,27.44,completado
9616,4617,17,2,2023-06-02,258.73,completado
9617,4618,18,3,2023-06-09,328.67,cancelado
9618,4619,19,4,2023-06-16,221.44,cancelado
9619,4620,20,5,2023-06-23,158.67,devuelto
9620,4621,21,1,2023-06-30,426.42,completado
9621,4622,22,2,2023-07-07,486.02,completado
9622,4623,23,3,2023-07-14,20.51,completado
9623,4624,24,4,2023-07-21,37.12,completado
9624,4625,25,5,2023-07-28,389.07,completado
9625,4626,26,1,2023-08-04,407.57,completado
9626,4627,27,2,2023-08-11,271.75,completado
9627,4628,28,3,2023-08-18,431.54,cancelado
9628,4629,29,4,2023-08-25,344.15,cancelado
9629,4630,30,5,2023-09-01,371.58,devuelto
9630,4631,31,1,2023-09-08,280.72,completado
9631,4632,32,2,2023-09-15,35.55,completado
9632,4633,33,3,2023-09-22,385.18,completado
9633,4634,34,4,2023-09-29,350.77,completado
9634,4635,35,5,2023-10-06,220.56,completado
9635,4636,36,1,2023-10-13,219.15,completado
9636,4637,37,2,2023-10-20,77.51,completado
9637,4638,38,3,2023-10-27,224.6,cancelado
9638,4639,39,4,2023-11-03,449.6,cancelado
9639,4640,40,5,2023-11-10,491.44,devuelto
9640,4641,41,1,2023-11-17,190.18,completado
9641,4642,42,2,2023-11-24,104.89,completado
9642,4643,43,3,2023-12-01,223.9,completado
9643,4644,44,4,2023-12-08,38.38,completado
9644,4645,45,5,2023-12-15,123.7,completado
9645,4646,46,1,2023-12-22,298.42,completado
9646,4647,47,2,2023-12-29,121.29,completado
9647,4648,48,3,2024-01-05,376.26,cancelado
9648,4649,49,4,2024-01-12,445.28,cancelado
9649,4650,50,5,2024-01-19,398.66,devuelto
9650,4651,51,1,2024-01-26,288.34,completado
9651,4652,52,2,2024-02-02,495.56,completado
9652,4653,53,3,2024-02-09,17.3,completado
9653,4654,54,4,2024-02-16,362.72,completado
9654,4655,55,5,2024-02-23,408.18,completado
9655,4656,56,1,2024-03-01,47.54,completado
9656,4657,57,2,2024-03-08,72.09,completado
9657,4658,58,3,2024-03-15,98.49,cancelado
9658,4659,59,4,2024-03-22,31.42,cancelado
9659,4660,60,5,2024-03-29,181.34,devuelto
9660,4661,61,1,2024-04-05,331.05,completado
9661,4662,62,2,2024-04-12,129.68,completado
9662,4663,63,3,2024-04-19,153.28,completado
9663,4664,64,4,2024-04-26,307.0,completado
9664,4665,65,5,2024-05-03,244.56,completado
9665,4666,66,1,2024-05-10,69.96,completado
9666,4667,67,2,2024-05-17,47.63,completado
9667,4668,68,3,2024-05-24,132.6,cancelado
9668,4669,69,4,2024-05-31,276.39,cancelado
9669,4670,70,5,2024-06-07,252.52,devuelto
9670,4671,71,1,2024-06-14,370.26,completado
9671,4672,72,2,2024-06-21,184.91,completado
9672,4673,73,3,2024-06-28,458.4,completado
9673,4674,74,4,2024-07-05,117.94,completado
9674,4675,75,5,2024-07-12,359.44,completado
9675,4676,76,1,2024-07-19,471.3,completado
9676,4677,77,2,2024-07-26,392.3,completado
9677,4678,78,3,2024-08-02,153.41,cancelado
9678,4679,79,4,2024-08-09,330.29,cancelado
9679,4680,80,5,2024-08-16,268.15,devuelto
9680,4681,81,1,2024-08-23,141.09,completado
9681,4682,82,2,2024-08-30,351.91,completado
9682,4683,83,3,2024-09-06,256.69,completado
9683,4684,84,4,2024-09-13,36.46,completado
9684,4685,85,5,2024-09-20,451.21,completado
9685,4686,86,1,2024-09-27,355.7,completado
9686,4687,87,2,2024-10-04,314.72,completado
9687,4688,88,3,2024-10-11,147.09,cancelado
9688,4689,89,4,2024-10-18,109.74,cancelado
9689,4690,90,5,2024-10-25,77.19,devuelto
9690,4691,91,1,2024-11-01,488.21,completado
9691,4692,92,2,2024-11-08,122.96,completado
9692,4693,93,3,2024-11-15,373.54,completado
9693,4694,94,4,2024-11-22,113.28,completado
9694,4695,95,5,2024-11-29,192.47,completado
9695,4696,96,1,2024-12-06,410.03,completado
9696,4697,97,2,2024-12-13,79.56,completado
9697,4698,98,3,2024-12-20,489.18,cancelado
9698,4699,99,4,2024-12-27,352.19,cancelado
9699,4700,100,5,2023-01-04,328.45,devuelto
9700,4701,101,1,2023-01-11,232.34,completado
9701,4702,102,2,2023-01-18,65.98,completado
9702,4703,103,3,2023-01-25,254.46,completado
9703,4704,104,4,2023-02-01,26.54,completado
9704,4705,105,5,2023-02-08,146.2,completado
9705,4706,106,1,2023-02-15,198.25,completado
9706,4707,107,2,2023-02-22,415.32,completado
9707,4708,108,3,2023-03-01,51.4,cancelado
9708,4709,109,4,2023-03-08,146.76,cancelado
9709,4710,110,5,2023-03-15,308.78,devuelto
9710,4711,111,1,2023-03-22,252.73,completado
9711,4712,112,2,2023-03-29,432.76,completado
9712,4713,113,3,2023-04-05,198.48,completado
9713,4714,114,4,2023-04-12,31.76,completado
9714,4715,115,5,2023-04-19,110.81,completado
9715,4716,116,1,2023-04-26,100.37,completado
9716,4717,117,2,2023-05-03,221.23,completado
9717,4718,118,3,2023-05-10,35.61,cancelado
9718,4719,119,4,2023-05-17,159.52,cancelado
9719,4720,120,5,2023-05-24,275.36,devuelto
9720,4721,121,1,2023-05-31,180.42,completado
9721,4722,122,2,2023-06-07,22.74,completado
9722,4723,123,3,2023-06-14,308.28,completado
9723,4724,124,4,2023-06-21,447.65,completado
9724,4725,125,5,2023-06-28,462.12,completado
9725,4726,126,1,2023-07-05,454.65,completado
9726,4727,127,2,2023-07-12,407.02,completado
9727,4728,128,3,2023-07-19,299.57,cancelado
9728,4729,129,4,2023-07-26,381.05,cancelado
9729,4730,130,5,2023-08-02,177.06,devuelto
9730,4731,131,1,2023-08-09,416.33,completado
9731,4732,132,2,2023-08-16,222.7,completado
9732,4733,133,3,2023-08-23,219.5,completado
9733,4734,134,4,2023-08-30,367.32,completado
9734,4735,135,5,2023-09-06,370.35,completado
9735,4736,136,1,2023-09-13,37.99,completado
9736,4737,137,2,2023-09-20,63.51,completado
9737,4738,138,3,2023-09-27,200.17,cancelado
9738,4739,139,4,2023-10-04,363.44,cancelado
9739,4740,140,5,2023-10-11,342.21,devuelto
9740,4741,141,1,2023-10-18,430.67,completado
9741,4742,142,2,2023-10-25,469.61,completado
9742,4743,143,3,2023-11-01,237.12,completado
9743,4744,144,4,2023-11-08,290.58,completado
9744,4745,145,5,2023-11-15,288.47,completado
9745,4746,146,1,2023-11-22,264.27,completado
9746,4747,147,2,2023-11-29,89.65,completado
9747,4748,148,3,2023-12-06,196.83,cancelado
9748,4749,149,4,2023-12-13,375.36,cancelado
9749,4750,150,5,2023-12-20,463.08,devuelto
9750,4751,151,1,2023-12-27,74.62,completado
9751,4752,152,2,2024-01-03,17.44,completado
9752,4753,153,3,2024-01-10,401.8,completado
9753,4754,154,4,2024-01-17,475.97,completado
9754,4755,155,5,2024-01-24,51.91,completado
9755,4756,156,1,2024-01-31,132.47,completado
9756,4757,157,2,2024-02-07,275.97,completado
9757,4758,158,3,2024-02-14,175.39,cancelado
9758,4759,159,4,2024-02-21,203.35,cancelado
9759,4760,160,5,2024-02-28,311.62,devuelto
9760,4761,161,1,2024-03-06,187.23,completado
9761,4762,162,2,2024-03-13,333.02,completado
9762,4763,163,3,2024-03-20,393.39,completado
9763,4764,164,4,2024-03-27,407.03,completado
9764,4765,165,5,2024-04-03,307.92,completado
9765,4766,166,1,2024-04-10,70.91,completado
9766,4767,167,2,2024-04-17,288.54,completado
9767,4768,168,3,2024-04-24,167.28,cancelado
9768,4769,169,4,2024-05-01,139.61,cancelado
9769,4770,170,5,2024-05-08,97.6,devuelto
9770,4771,171,1,2024-05-15,236.73,completado
9771,4772,172,2,2024-05-22,225.56,completado
9772,4773,173,3,2024-05-29,238.56,completado
9773,4774,174,4,2024-06-05,483.28,completado
9774,4775,175,5,2024-06-12,245.3,completado
9775,4776,176,1,2024-06-19,423.72,completado
9776,4777,177,2,2024-06-26,116.74,completado
9777,4778,178,3,2024-07-03,38.71,cancelado
9778,4779,179,4,2024-07-10,470.03,cancelado
9779,4780,180,5,2024-07-17,145.46,devuelto
9780,4781,181,1,2024-07-24,309.06,completado
9781,4782,182,2,2024-07-31,163.87,completado
9782,4783,183,3,2024-08-07,41.38,completado
9783,4784,184,4,2024-08-14,98.1,completado
9784,4785,185,5,2024-08-21,385.33,completado
9785,4786,186,1,2024-08-28,145.31,completado
9786,4787,187,2,2024-09-04,435.84,completado
9787,4788,188,3,2024-09-11,72.34,cancelado
9788,4789,189,4,2024-09-18,318.87,cancelado
9789,4790,190,5,2024-09-25,81.98,devuelto
9790,4791,191,1,2024-10-02,312.8,completado
9791,4792,192,2,2024-10-09,34.29,completado
9792,4793,193,3,2024-10-16,66.08,completado
9793,4794,194,4,2024-10-23,28.87,completado
9794,4795,195,5,2024-10-30,345.38,completado
9795,4796,196,1,2024-11-06,431.68,completado
9796,4797,197,2,2024-11-13,294.15,completado
9797,4798,198,3,2024-11-20,30.56,cancelado
9798,4799,199,4,2024-11-27,361.51,cancelado
9799,4800,200,5,2024-12-04,39.8,devuelto
9800,4801,1,1,2024-12-11,360.13,completado
9801,4802,2,2,2024-12-18,136.94,completado
9802,4803,3,3,2024-12-25,136.15,completado
9803,4804,4,4,2023-01-02,342.41,completado
9804,4805,5,5,2023-01-09,430.17,completado
9805,4806,6,1,2023-01-16,183.13,completado
9806,4807,7,2,2023-01-23,361.98,completado
9807,4808,8,3,2023-01-30,304.28,cancelado
9808,4809,9,4,2023-02-06,181.37,cancelado
9809,4810,10,5,2023-02-13,47.96,devuelto
9810,4811,11,1,2023-02-20,227.47,completado
9811,4812,12,2,2023-02-27,260.41,completado
9812,4813,13,3,2023-03-06,126.12,completado
9813,4814,14,4,2023-03-13,169.64,completado
9814,4815,15,5,2023-03-20,191.97,completado
9815,4816,16,1,2023-03-27,413.12,completado
9816,4817,17,2,2023-04-03,213.83,completado
9817,4818,18,3,2023-04-10,324.52,cancelado
9818,4819,19,4,2023-04-17,439.17,cancelado
9819,4820,20,5,2023-04-24,80.11,devuelto
9820,4821,21,1,2023-05-01,170.0,completado
9821,4822,22,2,2023-05-08,396.2,completado
9822,4823,23,3,2023-05-15,174.14,completado
9823,4824,24,4,2023-05-22,209.99,completado
9824,4825,25,5,2023-05-29,329.47,completado
9825,4826,26,1,2023-06-05,240.64,completado
9826,4827,27,2,2023-06-12,487.02,completado
9827,4828,28,3,2023-06-19,314.74,cancelado
9828,4829,29,4,2023-06-26,88.55,cancelado
9829,4830,30,5,2023-07-03,31.86,devuelto
9830,4831,31,1,2023-07-10,465.85,completado
9831,4832,32,2,2023-07-17,456.82,completado
9832,4833,33,3,2023-07-24,22.51,completado
9833,4834,34,4,2023-07-31,308.43,completado
9834,4835,35,5,2023-08-07,405.94,completado
9835,4836,36,1,2023-08-14,260.29,completado
9836,4837,37,2,2023-08-21,392.63,completado
9837,4838,38,3,2023-08-28,259.01,cancelado
9838,4839,39,4,2023-09-04,294.93,cancelado
9839,4840,40,5,2023-09-11,178.59,devuelto
9840,4841,41,1,2023-09-18,115.29,completado
9841,4842,42,2,2023-09-25,417.06,completado
9842,4843,43,3,2023-10-02,25.97,completado
9843,4844,44,4,2023-10-09,365.87,completado
9844,4845,45,5,2023-10-16,196.73,completado
9845,4846,46,1,2023-10-23,498.93,completado
9846,4847,47,2,2023-10-30,48.44,completado
9847,4848,48,3,2023-11-06,47.88,cancelado
9848,4849,49,4,2023-11-13,468.4,cancelado
9849,4850,50,5,2023-11-20,120.04,devuelto
9850,4851,51,1,2023-11-27,256.71,completado
9851,4852,52,2,2023-12-04,291.48,completado
9852,4853,53,3,2023-12-11,278.63,completado
9853,4854,54,4,2023-12-18,214.86,completado
9854,4855,55,5,2023-12-25,369.19,completado
9855,4856,56,1,2024-01-01,425.32,completado
9856,4857,57,2,2024-01-08,268.6,completado
9857,4858,58,3,2024-01-15,35.2,cancelado
9858,4859,59,4,2024-01-22,241.44,cancelado
9859,4860,60,5,2024-01-29,266.98,devuelto
9860,4861,61,1,2024-02-05,226.1,completado
9861,4862,62,2,2024-02-12,141.9,completado
9862,4863,63,3,2024-02-19,419.64,completado
9863,4864,64,4,2024-02-26,153.6,completado
9864,4865,65,5,2024-03-04,129.57,completado
9865,4866,66,1,2024-03-11,129.11,completado
9866,4867,67,2,2024-03-18,386.15,completado
9867,4868,68,3,2024-03-25,187.36,cancelado
9868,4869,69,4,2024-04-01,233.35,cancelado
9869,4870,70,5,2024-04-08,376.61,devuelto
9870,4871,71,1,2024-04-15,66.55,completado
9871,4872,72,2,2024-04-22,128.11,completado
9872,4873,73,3,2024-04-29,369.07,completado
9873,4874,74,4,2024-05-06,441.31,completado
9874,4875,75,5,2024-05-13,187.32,completado
9875,4876,76,1,2024-05-20,182.47,completado
9876,4877,77,2,2024-05-27,257.77,completado
9877,4878,78,3,2024-06-03,458.17,cancelado
9878,4879,79,4,2024-06-10,330.13,cancelado
9879,4880,80,5,2024-06-17,306.56,devuelto
9880,4881,81,1,2024-06-24,229.99,completado
9881,4882,82,2,2024-07-01,215.24,completado
9882,4883,83,3,2024-07-08,288.98,completado
9883,4884,84,4,2024-07-15,415.12,completado
9884,4885,85,5,2024-07-22,71.39,completado
9885,4886,86,1,2024-07-29,273.43,completado
9886,4887,87,2,2024-08-05,390.46,completado
9887,4888,88,3,2024-08-12,209.73,cancelado
9888,4889,89,4,2024-08-19,296.53,cancelado
9889,4890,90,5,2024-08-26,77.69,devuelto
9890,4891,91,1,2024-09-02,137.54,completado
9891,4892,92,2,2024-09-09,150.57,completado
9892,4893,93,3,2024-09-16,163.78,completado
9893,4894,94,4,2024-09-23,49.94,completado
9894,4895,95,5,2024-09-30,216.3,completado
9895,4896,96,1,2024-10-07,491.79,completado
9896,4897,97,2,2024-10-14,292.25,completado
9897,4898,98,3,2024-10-21,319.99,cancelado
9898,4899,99,4,2024-10-28,388.6,cancelado
9899,4900,100,5,2024-11-04,450.94,devuelto
9900,4901,101,1,2024-11-11,439.44,completado
9901,4902,102,2,2024-11-18,17.6,completado
9902,4903,103,3,2024-11-25,69.19,completado
9903,4904,104,4,2024-12-02,139.05,completado
9904,4905,105,5,2024-12-09,281.74,completado
9905,4906,106,1,2024-12-16,465.76,completado
9906,4907,107,2,2024-12-23,374.0,completado
9907,4908,108,3,2024-12-30,71.93,cancelado
9908,4909,109,4,2023-01-07,26.7,cancelado
9909,4910,110,5,2023-01-14,221.4,devuelto
9910,4911,111,1,2023-01-21,348.12,completado
9911,4912,112,2,2023-01-28,495.07,completado
9912,4913,113,3,2023-02-04,74.87,completado
9913,4914,114,4,2023-02-11,434.77,completado
9914,4915,115,5,2023-02-18,460.13,completado
9915,4916,116,1,2023-02-25,453.09,completado
9916,4917,117,2,2023-03-04,183.64,completado
9917,4918,118,3,2023-03-11,207.14,cancelado
9918,4919,119,4,2023-03-18,282.9,cancelado
9919,4920,120,5,2023-03-25,358.87,devuelto
9920,4921,121,1,2023-04-01,68.32,completado
9921,4922,122,2,2023-04-08,449.74,completado
9922,4923,123,3,2023-04-15,450.19,completado
9923,4924,124,4,2023-04-22,299.82,completado
9924,4925,125,5,2023-04-29,312.15,completado
9925,4926,126,1,2023-05-06,497.13,completado
9926,4927,127,2,2023-05-13,32.17,completado
9927,4928,128,3,2023-05-20,371.99,cancelado
9928,4929,129,4,2023-05-27,183.93,cancelado
9929,4930,130,5,2023-06-03,229.96,devuelto
9930,4931,131,1,2023-06-10,210.35,completado
9931,4932,132,2,2023-06-17,230.38,completado
9932,4933,133,3,2023-06-24,419.05,completado
9933,4934,134,4,2023-07-01,151.75,completado
9934,4935,135,5,2023-07-08,243.78,completado
9935,4936,136,1,2023-07-15,75.96,completado
9936,4937,137,2,2023-07-22,99.89,completado
9937,4938,138,3,2023-07-29,385.32,cancelado
9938,4939,139,4,2023-08-05,459.01,cancelado
9939,4940,140,5,2023-08-12,468.94,devuelto
9940,4941,141,1,2023-08-19,51.06,completado
9941,4942,142,2,2023-08-26,448.84,completado
9942,4943,143,3,2023-09-02,300.84,completado
9943,4944,144,4,2023-09-09,191.24,completado
9944,4945,145,5,2023-09-16,328.21,completado
9945,4946,146,1,2023-09-23,195.89,completado
9946,4947,147,2,2023-09-30,224.91,completado
9947,4948,148,3,2023-10-07,259.25,cancelado
9948,4949,149,4,2023-10-14,298.16,cancelado
9949,4950,150,5,2023-10-21,472.94,devuelto
9950,4951,151,1,2023-10-28,57.48,completado
9951,4952,152,2,2023-11-04,155.7,completado
9952,4953,153,3,2023-11-11,177.15,completado
9953,4954,154,4,2023-11-18,286.42,completado
9954,4955,155,5,2023-11-25,449.68,completado
9955,4956,156,1,2023-12-02,294.12,completado
9956,4957,157,2,2023-12-09,423.59,completado
9957,4958,158,3,2023-12-16,219.08,cancelado
9958,4959,159,4,2023-12-23,168.17,cancelado
9959,4960,160,5,2023-12-30,166.1,devuelto
9960,4961,161,1,2024-01-06,97.42,completado
9961,4962,162,2,2024-01-13,80.17,completado
9962,4963,163,3,2024-01-20,408.85,completado
9963,4964,164,4,2024-01-27,369.97,completado
9964,4965,165,5,2024-02-03,494.71,completado
9965,4966,166,1,2024-02-10,113.23,completado
9966,4967,167,2,2024-02-17,264.38,completado
9967,4968,168,3,2024-02-24,291.82,cancelado
9968,4969,169,4,2024-03-02,311.58,cancelado
9969,4970,170,5,2024-03-09,58.74,devuelto
9970,4971,171,1,2024-03-16,149.55,completado
9971,4972,172,2,2024-03-23,68.09,completado
9972,4973,173,3,2024-03-30,144.19,completado
9973,4974,174,4,2024-04-06,225.07,completado
9974,4975,175,5,2024-04-13,443.82,completado
9975,4976,176,1,2024-04-20,151.35,completado
9976,4977,177,2,2024-04-27,459.67,completado
9977,4978,178,3,2024-05-04,494.51,cancelado
9978,4979,179,4,2024-05-11,379.2,cancelado
9979,4980,180,5,2024-05-18,463.01,devuelto
9980,4981,181,1,2024-05-25,336.55,completado
9981,4982,182,2,2024-06-01,79.09,completado
9982,4983,183,3,2024-06-08,111.35,completado
9983,4984,184,4,2024-06-15,421.01,completado
9984,4985,185,5,2024-06-22,379.88,completado
9985,4986,186,1,2024-06-29,23.4,completado
9986,4987,187,2,2024-07-06,452.25,completado
9987,4988,188,3,2024-07-13,480.33,cancelado
9988,4989,189,4,2024-07-20,274.52,cancelado
9989,4990,190,5,2024-07-27,401.51,devuelto
9990,4991,191,1,2024-08-03,13.27,completado
9991,4992,192,2,2024-08-10,417.93,completado
9992,4993,193,3,2024-08-17,22.63,completado
9993,4994,194,4,2024-08-24,109.54,completado
9994,4995,195,5,2024-08-31,471.48,completado
9995,4996,196,1,2024-09-07,289.87,completado
9996,4997,197,2,2024-09-14,368.72,completado
9997,4998,198,3,2024-09-21,265.24,cancelado
9998,4999,199,4,2024-09-28,417.21,cancelado
9999,5000,200,5,2024-10-05,154.52,devuelto
10000,1,1,1,2024-10-12,63.71,completado
10001,2,2,2,2024-10-19,356.1,completado
10002,3,3,3,2024-10-26,423.92,completado
